StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q8,Q8_3_TEXT,Q11,Q25#1_1,Q25#1_2,Q28#1_1,Q28#1_2,Q31#1_1,Q31#1_2,Q33#1_1,Q33#1_2,Q35#1_1,Q35#1_2,Q37#1_1,Q37#1_2,Q39#1_1,Q39#1_2,Q41#1_1,Q41#1_2,Q43#1_1,Q43#1_2,Q45#1_1,Q45#1_2,Q47#1_1,Q47#1_2,Q49#1_1,Q49#1_2,Q51#1_1,Q51#1_2,Q53#1_1,Q53#1_2,Q55#1_1,Q55#1_2,Q57#1_1,Q57#1_2,Q60#1_1,Q60#1_2,Q62#1_1,Q62#1_2
2020-03-22 05:47:12,2020-03-22 05:49:48,IP Address,85.11.164.54,100,156,True,2020-03-22 05:49:48,R_232i4k16fDpwZf8,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,0854,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,4 - Very interested
2020-03-22 05:48:35,2020-03-22 05:51:21,IP Address,109.149.3.198,100,165,True,2020-03-22 05:51:21,R_3jdshHvjYpBPtkd,,,,,55.9510040283203125,-3.19720458984375,anonymous,EN,I accept,,laurawhouse,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-03-22 05:45:20,2020-03-22 05:51:26,IP Address,78.83.136.212,100,365,True,2020-03-22 05:51:26,R_1Dw2Iqu0RWK12tU,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,Petle02,Female,,Male,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-03-22 05:48:50,2020-03-22 05:54:37,IP Address,46.68.8.206,100,346,True,2020-03-22 05:54:38,R_3HnboagmIoFTQdL,,,,,51.54840087890625,0.171600341796875,anonymous,EN,I accept,,3621,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 05:51:23,2020-03-22 05:54:57,IP Address,94.229.111.232,100,213,True,2020-03-22 05:54:57,R_1QDSsosLhfyGcxn,,,,,59.898101806640625,30.26190185546875,anonymous,EN,I accept,,ZDRAVEITE,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 05:51:43,2020-03-22 05:55:44,IP Address,95.42.76.28,100,241,True,2020-03-22 05:55:45,R_2ruP4W320lOZilE,,,,,43.2183990478515625,27.9123992919921875,anonymous,EN,I accept,,11223344,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-03-22 05:53:19,2020-03-22 05:56:11,IP Address,85.118.78.66,100,171,True,2020-03-22 05:56:11,R_2dj7GGhdnS8yPkv,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,111,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 05:51:37,2020-03-22 05:58:20,IP Address,212.5.158.105,100,402,True,2020-03-22 05:58:21,R_12Q0vlVNb2IGS48,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,1111,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,3 - Moderately interested,,
2020-03-22 05:55:54,2020-03-22 05:59:08,IP Address,109.149.3.198,100,194,True,2020-03-22 05:59:09,R_24iOfPsaY3I3NnK,,,,,55.9510040283203125,-3.19720458984375,anonymous,EN,I accept,,BL95,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested
2020-03-22 05:53:39,2020-03-22 06:01:31,IP Address,185.197.152.28,100,472,True,2020-03-22 06:01:31,R_2SuZLSnBDf0WvkW,,,,,42.016693115234375,24.86669921875,anonymous,EN,I accept,,churbum92,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,5 - Extremely interested,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-03-22 06:01:19,2020-03-22 06:04:14,IP Address,87.252.161.8,100,174,True,2020-03-22 06:04:15,R_1ocqttyGDo4I0gH,,,,,42.15130615234375,24.751800537109375,anonymous,EN,I accept,,0305,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 06:01:25,2020-03-22 06:04:52,IP Address,86.167.180.57,100,206,True,2020-03-22 06:04:52,R_3NUpCjNYR7VDvCp,,,,,55.94500732421875,-2.9084014892578125,anonymous,EN,I accept,,CS,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,5 - Extremely interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,5 - Extremely interested,,,3 - Moderately interested,4 - Very interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,4 - Very interested,,,3 - Moderately interested,5 - Extremely interested
2020-03-22 06:01:43,2020-03-22 06:05:36,IP Address,78.45.203.75,100,233,True,2020-03-22 06:05:37,R_2dLaBqiRRXnK4kx,,,,,49.8491058349609375,18.2696075439453125,anonymous,EN,I accept,,1611,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-03-22 05:57:53,2020-03-22 06:05:37,IP Address,5.66.177.96,100,463,True,2020-03-22 06:05:37,R_XRIUZ92Dl6e0rWp,,,,,55.848297119140625,-4.3480987548828125,anonymous,EN,I accept,,7598,Male,,Female,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,2 - Slightly interested,,,5 - Extremely interested,4 - Very interested
2020-03-22 06:05:53,2020-03-22 06:11:08,IP Address,87.121.44.30,100,314,True,2020-03-22 06:11:08,R_pFuOcuUjuEA03Sh,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,161001,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-03-22 06:05:42,2020-03-22 06:11:26,IP Address,46.6.193.161,100,343,True,2020-03-22 06:11:26,R_1H7aSFm8zeqGZGO,,,,,40.417205810546875,-3.6840057373046875,anonymous,EN,I accept,,13579,Female,,Male,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-03-22 06:08:39,2020-03-22 06:12:20,IP Address,79.100.159.41,100,221,True,2020-03-22 06:12:20,R_3Ry1xheRczrUBP7,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,88888,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,5 - Extremely interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,5 - Extremely interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,5 - Extremely interested,5 - Extremely interested
2020-03-22 06:11:25,2020-03-22 06:15:19,IP Address,82.132.213.177,100,233,True,2020-03-22 06:15:19,R_2QlhtOdqtsyw53u,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,I accept,,Fern,Male,,Female,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested
2020-03-22 06:17:11,2020-03-22 06:20:00,IP Address,85.118.78.126,100,169,True,2020-03-22 06:20:00,R_6Eai4OutokB49l7,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,Bud,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 06:18:46,2020-03-22 06:20:35,IP Address,80.189.85.180,100,109,True,2020-03-22 06:20:36,R_sokzyt5TDa5dkpH,,,,,55.96319580078125,-3.2545928955078125,anonymous,EN,I accept,,ADRT,Female,,Both,2 - Slightly interested,1 - Not at all interested,,,,,3 - Moderately interested,4 - Very interested,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,2 - Slightly interested,3 - Moderately interested,4 - Very interested,,,,,3 - Moderately interested,3 - Moderately interested,3 - Moderately interested,2 - Slightly interested,,,,,3 - Moderately interested,3 - Moderately interested,3 - Moderately interested,4 - Very interested,,
2020-03-22 06:16:26,2020-03-22 06:21:08,IP Address,95.111.95.233,100,281,True,2020-03-22 06:21:08,R_3QLaISWwqENXY9U,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,1124,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,
2020-03-22 06:10:10,2020-03-22 06:21:34,IP Address,31.211.136.213,100,684,True,2020-03-22 06:21:34,R_3rJxdU4E6oEcrJs,,,,,43.466705322265625,24.533294677734375,anonymous,EN,I accept,,1234,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested
2020-03-22 06:22:50,2020-03-22 06:25:36,IP Address,193.171.26.74,100,166,True,2020-03-22 06:25:37,R_2OMDZ4vaB3q9nwS,,,,,48.216705322265625,16.399993896484375,anonymous,EN,I accept,,2404@,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
